AGE,SEX,VIP_LEVEL,LASTDAY_BUY_DIFF,PREFER_TYPE,LOGTIME_PREFER,USE_COUPON_BEFORE,ACTIVE_LEVEL,PUSH,CASE,PROPENSITY
22,1,2,30,5,3,1,4,0,0,0.5068508394385486
24,0,0,155,10,2,0,1,1,0,0.5071154735288551
22,0,0,50,1,3,1,3,1,0,0.5158233294660192
26,0,3,179,3,1,0,1,0,0,0.4972661874119251
22,1,0,152,1,2,1,1,1,1,0.49433331728921653
25,0,1,60,9,2,0,1,0,0,0.5016007058179779
19,1,0,47,7,1,1,4,0,0,0.4884233529486219
17,1,2,43,7,1,1,1,0,0,0.47678374048547395
24,1,3,152,10,2,0,4,1,1,0.509014899850889
21,1,1,76,9,2,0,4,0,0,0.5117935707868254
29,1,0,24,2,3,1,4,0,0,0.5031563678637792
27,0,2,178,4,1,1,4,1,0,0.49250588183373906
25,1,0,22,10,3,0,3,0,0,0.5125974310612177
19,0,0,180,7,2,0,3,0,0,0.5241108503143658
26,1,3,106,9,3,0,1,1,1,0.5052399899765138
24,1,3,79,5,2,0,1,1,1,0.49811563900205724
28,0,1,179,9,2,1,4,0,0,0.4997638356556347
18,1,0,126,5,3,1,1,1,1,0.5058356965271414
21,1,2,157,2,3,1,3,1,1,0.5121602171766573
17,1,0,52,9,3,1,4,0,0,0.5121377218948414
20,1,1,64,6,3,1,2,0,0,0.5029439939798714
28,1,0,9,1,3,0,4,1,1,0.5199299917036995
23,1,2,62,8,1,1,2,1,1,0.47399725773869394
22,0,2,169,9,3,1,4,1,0,0.5165064826991911
19,1,0,63,2,2,1,1,1,1,0.49292421299570943
20,0,1,8,4,1,1,4,1,0,0.4937897757598196
30,0,3,0,9,3,0,4,0,0,0.5145349652942482
25,1,2,167,6,2,0,2,1,1,0.5049903404669172
29,0,1,96,1,1,0,4,0,0,0.5055662549041656
20,0,2,99,9,3,1,3,0,0,0.5117262486484226
28,1,2,87,7,3,0,3,0,0,0.5126039986992544
27,1,0,140,4,1,0,1,1,1,0.48979640072632935
28,0,0,113,3,1,1,4,0,0,0.4912850093219777
26,0,0,42,6,3,0,2,0,0,0.5184732298084246
24,0,2,62,3,3,1,3,1,0,0.5105045464043726
30,0,1,85,10,2,0,4,1,0,0.508028352751018
21,1,2,16,8,3,1,4,0,0,0.5048943096567432
18,0,2,96,1,3,1,2,0,0,0.5164693934386803
25,0,0,172,10,1,1,4,1,0,0.4915441682983362
23,1,0,28,6,3,1,4,1,1,0.5067936488427285
30,1,1,140,2,2,0,2,0,0,0.50243912832557
19,0,0,76,5,2,1,1,0,0,0.4978002387205033
24,0,2,72,2,2,1,4,0,0,0.5042411555620361
24,1,2,157,2,1,1,3,0,0,0.4859094898471942
20,1,1,47,3,2,0,4,1,1,0.5165360596590357
16,1,1,92,6,1,0,3,0,0,0.5052160815354733
25,1,1,58,5,2,1,4,0,0,0.49427110447958095
23,1,1,116,8,3,0,4,0,0,0.5235755457689923
30,0,3,62,5,3,0,2,1,0,0.5127371387078646
23,1,3,55,10,2,1,1,0,0,0.4785796207422808
16,1,0,10,3,2,0,2,1,1,0.5125386693597282
27,1,3,79,1,3,0,2,0,0,0.5133810440341637
30,1,2,54,3,3,0,2,1,1,0.5082527289425947
24,0,3,84,1,1,0,4,0,0,0.5086715569291599
25,0,0,58,2,1,1,3,0,0,0.4891103516325106
25,1,3,167,6,1,1,4,0,0,0.4848863387605185
28,1,3,82,4,1,0,1,0,0,0.4831395048811267
16,0,3,59,8,3,0,4,1,0,0.5336469685478668
28,0,0,69,3,2,1,1,0,0,0.48902536752881376
21,1,3,175,5,1,0,4,1,1,0.5060561840207967
28,0,1,9,5,2,1,4,0,0,0.4954791445450149
20,1,3,171,7,1,0,2,0,0,0.49753116986105234
22,0,1,173,9,2,1,1,1,0,0.49448437767580394
29,1,3,55,5,2,1,3,1,1,0.4837635412672062
18,1,1,54,5,3,0,1,1,1,0.5171502933727499
16,1,2,85,7,1,0,3,1,1,0.5030993864638726
29,1,0,96,4,2,1,3,1,1,0.48936160744850227
17,1,0,49,9,3,0,4,0,0,0.5274887033254972
20,1,3,55,6,2,0,1,1,1,0.5007196361480934
21,0,3,34,7,3,0,2,0,0,0.5199493505584202
17,1,1,149,1,1,1,4,1,1,0.49912958650500394
28,1,1,150,3,3,1,3,1,1,0.5041609111786123
25,1,0,54,8,3,1,3,0,0,0.5001513144223882
16,0,0,97,4,2,0,1,1,0,0.5184222118989356
19,1,2,179,10,2,1,3,1,1,0.49739030088289593
30,0,2,79,7,1,0,3,0,0,0.4938719779473767
17,1,2,172,5,3,0,1,1,1,0.5225255803169928
21,0,1,19,3,1,0,3,0,0,0.5055684510440716
21,1,0,176,7,1,1,3,1,1,0.48799942506373784
20,1,3,55,5,2,0,2,1,1,0.5054544240767741
19,1,0,149,10,2,0,3,0,0,0.5135357608980172
28,0,3,42,8,1,0,1,1,0,0.48483823897094924
22,0,0,61,2,3,1,2,0,0,0.5115807469398868
30,0,0,89,1,3,0,1,0,0,0.5162543660935704
22,1,0,29,4,3,1,2,1,1,0.5017667568973048
27,1,2,3,6,3,0,4,0,0,0.5147242212623803
30,0,1,86,5,1,1,4,0,0,0.485218066510236
29,0,2,115,2,3,1,3,1,0,0.508068542647072
21,0,2,118,5,1,0,3,1,0,0.5073465713120873
17,1,0,129,9,3,1,4,1,1,0.5155595319448961
18,1,1,53,2,1,1,4,1,1,0.4929191283571054
28,0,3,13,10,1,1,2,0,0,0.47034719557416066
20,0,2,103,4,3,0,4,1,0,0.5353675548379999
16,0,2,80,8,2,1,3,0,0,0.5047478877331026
22,1,1,108,4,3,0,1,0,0,0.5158818744938357
30,1,1,0,4,3,0,3,0,0,0.5099343973891359
23,1,3,141,5,3,1,4,1,1,0.5096774185468315
29,1,0,85,10,1,0,4,1,1,0.491939279480598
28,1,0,169,6,2,0,1,1,1,0.49976888359184635
20,0,3,78,1,3,1,3,0,0,0.5163533291299635
22,1,0,118,2,2,0,3,0,0,0.5153391885526105
19,1,1,79,10,2,0,3,1,1,0.5094381952212932
25,1,0,38,7,3,0,3,1,1,0.5157631918061051
27,0,0,112,2,2,0,1,0,0,0.5083864212606185
27,1,3,140,8,2,0,1,1,1,0.49500421488226004
16,1,1,13,3,3,0,4,0,0,0.5309253273388166
19,0,2,89,6,2,1,3,0,0,0.5034183558148767
29,0,3,21,3,1,1,1,0,0,0.4713931669750723
22,0,3,108,5,2,0,2,0,0,0.5123191701457094
30,0,1,101,10,2,1,1,0,0,0.48149105064199843
16,0,3,98,6,2,1,4,1,0,0.5101144746312347
19,1,1,13,4,2,1,2,0,0,0.49199239865263267
29,1,2,163,8,1,0,1,1,1,0.4833300186544478
21,1,3,12,3,2,1,3,0,0,0.49246444204431084
25,0,3,11,4,2,1,4,0,0,0.49778137862417093
23,1,1,120,2,1,1,2,1,1,0.4824605402663872
30,0,2,61,5,2,1,3,0,0,0.4906448833210422
22,1,2,90,10,3,1,1,1,1,0.4936771664114772
27,0,2,33,8,1,0,2,1,0,0.49045976188558404
16,1,1,83,10,3,0,4,0,0,0.5283152559695437
27,1,2,173,10,3,1,3,0,0,0.4995874437535156
19,0,0,99,8,1,0,3,0,0,0.5082629807729568
17,1,0,126,10,1,0,4,1,1,0.5072323341348931
16,0,0,129,8,1,1,4,1,0,0.5013719701572888
24,0,1,30,8,1,1,1,0,0,0.4752738470381901
16,0,1,18,6,2,1,2,1,0,0.5006990377646555
18,0,2,115,9,2,0,4,0,0,0.5226508784315455
30,0,1,54,4,1,1,3,0,0,0.48070302547800314
30,1,1,62,4,1,1,1,0,0,0.46651217800582395
26,0,1,79,5,1,1,1,1,0,0.47765934604239524
22,0,1,22,6,2,1,1,1,0,0.4902266637032781
26,1,3,68,4,2,0,4,1,1,0.507947792939769
19,0,1,77,6,3,0,3,1,0,0.5307866830053035
28,1,3,79,8,3,0,3,1,1,0.510443832175472
28,1,2,102,10,3,0,3,0,0,0.5108153373176582
24,0,0,62,4,1,1,2,0,0,0.48485980451767186
27,0,2,117,2,2,1,3,1,0,0.49895876019092783
19,0,1,30,4,3,0,4,0,0,0.5342356949683223
21,0,3,49,2,2,0,1,1,0,0.5093598684081644
19,1,0,137,4,3,0,3,0,0,0.5293297420617774
29,0,2,177,9,2,1,2,1,0,0.4897349677254699
26,0,3,62,2,3,0,2,0,0,0.5196767562970311
16,1,3,54,2,1,0,3,0,0,0.504828561445012
29,1,0,99,9,3,0,4,0,0,0.5162635296547143
29,0,3,131,10,1,1,3,0,0,0.4783672479004842
20,1,3,144,6,3,0,4,1,1,0.5278417766404709
23,1,3,139,5,3,0,2,1,1,0.5172604038469913
24,1,1,114,1,1,0,3,1,1,0.5013086922933534
28,0,2,13,1,2,0,2,1,0,0.5056233074410911
17,0,1,1,6,3,1,1,1,0,0.5063485628387209
25,1,2,40,5,2,0,2,0,0,0.5001613017459311
22,1,0,146,1,2,0,3,1,1,0.5174011428898084
29,0,1,128,1,3,1,1,0,0,0.5026207267998393
24,0,3,169,8,2,1,4,0,0,0.502655043547557
27,1,1,158,7,1,1,2,0,0,0.4755779197983044
16,0,2,55,5,2,0,2,0,0,0.5176792415006896
30,1,0,70,9,3,0,4,0,0,0.5138534235301737
30,0,1,168,7,1,1,4,1,0,0.48722552526722784
27,0,2,41,9,2,0,3,0,0,0.5053559321649063
20,1,1,83,1,3,0,4,0,0,0.5311850059398565
21,1,2,34,10,1,0,2,1,1,0.4888474458204832
27,0,0,131,9,2,1,2,0,0,0.491906829408835
30,1,2,8,9,3,0,4,1,1,0.5091253755246862
19,0,0,85,9,1,0,3,1,0,0.5068217672354399
18,0,1,156,10,2,1,1,0,0,0.4973994976236729
16,0,1,170,3,2,1,4,0,0,0.5177404651426634
27,1,0,24,2,3,0,2,1,1,0.5130761535399866
17,1,0,59,6,2,0,4,1,1,0.5189642537450257
19,0,2,121,2,3,1,2,0,0,0.51564059767825
18,1,0,162,8,1,0,3,0,0,0.5054328376066161
20,0,0,46,8,2,1,2,0,0,0.4968028388957296
24,1,0,142,4,2,0,1,1,1,0.504696077495151
26,1,3,97,9,1,1,4,1,1,0.4782031035369633
23,1,0,61,8,1,0,3,0,0,0.49532852199844946
20,1,3,147,9,1,0,4,1,1,0.5026581103945666
19,1,3,49,3,2,1,3,1,1,0.496354592664664
18,1,3,115,1,3,0,3,0,0,0.5289720168908536
21,1,1,151,5,1,0,4,1,1,0.5069619005226027
17,0,0,76,4,3,1,1,0,0,0.5123063679640506
30,0,3,179,1,3,0,2,0,0,0.5212062124971907
18,0,2,37,10,1,0,2,0,0,0.4991018046214028
29,0,0,161,5,1,1,4,0,0,0.4906595346179419
23,0,1,45,8,3,1,1,1,0,0.49993247805906926
20,1,2,83,2,2,0,4,1,1,0.5179676935233064
21,0,0,44,5,1,1,4,0,0,0.4944358576632774
22,1,1,32,5,1,1,2,0,0,0.4772212866860344
17,0,0,73,6,2,0,4,0,0,0.5263266886027151
19,1,3,38,9,1,1,3,0,0,0.4795187239245062
18,0,1,127,10,3,1,2,1,0,0.5114683955656706
27,1,3,92,7,3,1,3,1,1,0.49745525148580005
18,0,1,30,6,2,1,3,1,0,0.5029036333097928
26,1,2,96,2,3,0,2,1,1,0.5154256618611688
29,1,0,37,2,3,1,4,1,1,0.5037344943238118
30,1,1,122,4,3,0,2,0,0,0.511443370410339
20,0,2,126,4,3,1,3,0,0,0.5170171814590807
28,0,1,104,9,3,1,1,0,0,0.49612471636063715
18,0,0,25,5,2,0,2,0,0,0.516074961296492
26,0,3,70,7,3,1,2,1,0,0.5004383726585219
26,0,2,106,9,2,1,3,0,0,0.4938600244803494
22,0,1,162,4,3,0,3,1,0,0.5328287382079097
17,1,0,67,4,3,0,1,0,0,0.5206515242460312
16,0,1,62,7,3,1,3,0,0,0.5171908345928222
16,1,1,0,8,2,1,3,1,1,0.4954218279370304
26,1,2,26,2,2,1,3,1,1,0.4892808186690514
20,1,0,124,3,2,0,2,0,0,0.5131179704076776
25,1,2,132,3,1,1,3,1,1,0.48285915704628807
26,1,0,110,1,1,0,1,0,0,0.49204077116167483
24,1,0,170,5,3,0,1,1,1,0.5165610675474347
29,0,0,100,8,2,0,4,1,0,0.5124405922485769
26,0,1,63,4,3,0,4,1,0,0.5278700575568488
20,0,1,33,1,3,0,3,1,0,0.5317978827904373
16,1,3,157,10,2,1,4,1,1,0.5027090213511123
26,0,0,157,5,1,1,3,0,0,0.48993353834965897
23,1,3,121,5,3,0,4,1,1,0.5242798101411521
17,0,3,100,6,1,1,4,1,0,0.4976376755478949
19,0,2,120,5,2,0,3,1,0,0.5211131987761488
20,1,2,115,9,1,1,2,0,0,0.4788922163834645
23,0,2,67,9,1,0,2,0,0,0.49564217699883356
20,1,0,79,9,2,0,2,1,1,0.5062058693338147
28,0,1,12,9,1,0,3,1,0,0.4924864468742588
18,1,2,47,7,3,1,4,0,0,0.510458242708716
26,0,2,105,3,2,1,4,0,0,0.5026447975760607
19,1,0,54,10,3,1,4,1,1,0.5091639707638634
18,1,2,15,6,1,0,1,1,1,0.49072894856862403
19,0,3,74,6,2,0,2,0,0,0.5133551884056585
25,0,2,34,3,1,0,4,0,0,0.5046748357297739
21,1,0,66,8,1,1,3,1,1,0.4822935399366611
26,1,2,86,9,2,1,3,1,1,0.48621866409776254
16,1,3,94,3,1,0,2,0,0,0.5018726343053945
25,1,3,12,4,3,1,3,0,0,0.4985992496188197
22,1,1,46,6,2,1,3,1,1,0.49237047380193155
22,1,2,62,10,2,0,1,0,0,0.4964968211076998
24,1,3,13,7,3,0,3,1,1,0.5128164981798
29,1,2,4,4,3,0,2,0,0,0.506333126175612
20,1,0,159,3,2,0,3,1,1,0.518585072203173
22,0,2,171,8,2,1,3,0,0,0.5020596722100664
21,1,1,20,8,1,0,2,0,0,0.49084843664552147
22,1,1,162,8,3,1,1,1,1,0.49950335920175626
30,0,1,28,3,1,0,2,0,0,0.4919504120194785
19,1,2,10,5,2,0,1,0,0,0.5016464301296532
29,0,0,77,9,3,1,3,1,0,0.502620055656911
28,1,1,168,1,3,0,2,0,0,0.5181850071347006
24,0,3,113,1,2,1,2,0,0,0.49806479788864405
23,0,1,31,2,1,0,3,1,0,0.5046759992697917
23,1,2,159,5,2,1,4,0,0,0.5000211911803951
23,0,1,78,7,1,0,3,1,0,0.5026717831702789
24,0,0,144,7,3,0,1,1,0,0.5205165386860272
23,0,3,77,4,1,0,2,1,0,0.49919476143936925
21,0,3,111,4,3,1,4,1,0,0.5181555722931088
21,1,0,40,6,1,0,1,1,1,0.49044640255196953
26,1,0,30,2,2,0,1,1,1,0.4991078865713726
17,0,0,134,1,3,1,3,1,0,0.52515597490415
29,0,2,89,6,1,1,3,0,0,0.48075763725676235
30,0,3,84,2,2,0,1,1,0,0.5008143929981479
27,0,0,166,7,1,1,1,0,0,0.47975094105920457
24,0,1,152,8,3,0,4,0,0,0.5307875878036826
28,0,3,29,1,2,1,2,0,0,0.4898401397624535
30,1,2,74,4,3,0,1,0,0,0.5044078281508061
29,0,2,119,1,1,1,1,0,0,0.47835825945994215
25,0,3,164,3,2,0,2,0,0,0.5130793069557271
27,0,0,159,1,1,1,2,1,0,0.48826028415141576
17,0,0,123,7,2,1,2,1,0,0.5044137585622424
19,0,3,51,9,2,0,1,1,0,0.5059623611736216
23,0,0,130,1,3,1,3,0,0,0.5182557962081489
25,1,2,62,4,2,1,1,0,0,0.48253988320919233
29,0,0,59,3,2,1,4,0,0,0.49920456654485884
26,0,3,163,3,2,1,1,0,0,0.49248996172168535
28,0,1,16,1,2,0,4,1,0,0.5145716301766834
16,1,0,141,2,2,0,2,0,0,0.5191768157717637
17,0,1,96,8,2,1,1,0,0,0.49749149338414766
19,0,0,95,8,1,0,4,0,0,0.5119996236249695
18,0,1,102,5,2,1,4,0,0,0.5108390549483259
28,1,2,175,5,3,1,4,0,0,0.5065641071463507
25,0,1,123,1,2,1,4,1,0,0.5071918639588103
16,0,1,74,1,3,0,1,1,0,0.5302852511137669
17,0,3,3,2,2,0,4,0,0,0.5235363277833882
25,0,0,131,8,1,0,3,0,0,0.5029514226672556
20,1,3,82,5,3,0,3,0,0,0.5220018656172805
28,0,0,111,2,3,1,3,0,0,0.5109853836707323
20,0,0,109,6,3,1,3,0,0,0.5165970103292554
17,0,1,159,1,1,1,1,1,0,0.49458134132269466
29,0,0,176,1,2,1,4,0,0,0.5060454874427256
25,1,1,163,5,3,1,2,0,0,0.5025529322305369
16,0,0,7,5,2,0,2,1,0,0.5175179506426237
27,0,2,30,6,1,0,1,1,0,0.48804920207003655
26,1,2,154,1,2,1,3,1,1,0.49579078367320273
27,0,0,70,4,1,0,1,1,0,0.4934372995883274
21,0,0,10,2,2,0,2,1,0,0.5144983703118712
24,0,3,125,9,3,1,1,1,0,0.49957563139753214
16,1,1,53,1,2,1,3,0,0,0.5035111379550681
17,0,3,75,4,1,1,2,1,0,0.49033268147841425
27,1,1,133,9,1,1,2,1,1,0.47283557911343926
30,1,3,132,1,3,0,1,0,0,0.5084567218885648
23,0,1,51,8,2,1,1,0,0,0.4887566413314303
16,1,3,37,6,3,0,2,0,0,0.5197597634579861
28,0,3,49,5,1,0,4,1,0,0.49934991472563706
21,0,0,124,1,2,0,1,0,0,0.5164692680851446
19,1,2,41,4,1,0,1,0,0,0.4924000388449146
27,1,1,105,2,2,1,1,0,0,0.4848290991812493
28,1,1,103,3,1,0,2,1,1,0.49077633260571873
19,1,2,54,5,3,0,4,1,1,0.5267704789649371
28,1,2,125,1,2,0,4,1,1,0.5116795401063481
16,1,0,16,2,1,0,4,1,1,0.5100133198158158
21,1,0,166,3,3,0,2,1,1,0.5252892674161109
30,1,0,164,8,1,0,2,1,1,0.4881372872993836
19,0,0,137,8,3,1,3,1,0,0.5173261651959299
17,1,2,37,1,2,0,1,1,1,0.5083672384960127
30,0,3,75,10,1,0,1,1,0,0.4824254818837801
25,1,2,93,7,3,0,1,0,0,0.5084082519736133
16,1,3,52,1,3,0,1,1,1,0.5206039737204378
28,0,0,113,7,3,1,2,0,0,0.5030653955378709
25,0,1,3,2,3,1,4,0,0,0.5124786197358825
20,0,0,3,10,1,0,4,1,0,0.5051497937331277
23,1,0,113,3,3,0,4,0,0,0.5285098539950555
20,0,3,28,4,3,0,2,0,0,0.5232556311333291
22,0,2,173,10,1,1,2,0,0,0.48515450362209206
28,0,3,117,4,2,0,2,1,0,0.5068049948314822
21,1,0,157,2,3,1,3,1,1,0.5141320820040397
27,1,1,172,4,3,1,2,0,0,0.5015269838369005
30,1,1,80,1,1,0,2,1,1,0.48914679226772534
19,1,1,82,8,2,0,3,0,0,0.5112086888400182
19,1,1,118,3,1,0,2,1,1,0.5015455185713852
19,0,3,99,8,1,0,4,1,0,0.5092189296645123
20,0,2,45,8,1,0,3,1,0,0.5027663400253132
23,0,0,134,1,3,1,3,0,0,0.5184334502751824
19,1,0,32,8,2,1,4,1,1,0.49837984603804697
17,0,2,79,6,1,1,3,1,0,0.49377456577272955
22,1,1,178,9,1,1,1,0,0,0.4765241460144845
24,1,1,78,5,1,0,2,1,1,0.4925164629699065
29,0,1,103,3,3,1,2,0,0,0.5037871020207291
23,1,2,50,4,1,0,4,1,1,0.5000576968035226
25,0,0,171,4,2,1,3,0,0,0.5039407822954686
28,1,3,160,6,3,1,3,1,1,0.5001757640027544
18,0,3,123,4,1,0,2,1,0,0.5068529608830082
29,1,1,154,2,3,0,1,1,1,0.5117106877901038
19,0,0,117,6,3,0,4,0,0,0.5374371227030598
27,1,1,166,3,1,0,3,0,0,0.4986157721170181
30,0,1,179,1,1,1,2,1,0,0.48479795275053894
25,1,1,30,9,3,1,2,1,1,0.4933627235987197
28,0,2,152,9,3,1,3,1,0,0.505104745262441
27,1,1,61,1,1,0,3,0,0,0.4955840086016971
21,1,3,176,1,1,1,1,1,1,0.4821262061395133
29,1,0,67,4,1,1,3,1,1,0.4766427136633159
29,1,1,2,7,3,0,2,1,1,0.5047742431552651
21,1,1,24,9,3,1,1,1,1,0.4936700259496053
27,1,1,13,10,3,0,4,0,0,0.5128813176063576
17,0,1,20,2,3,0,1,1,0,0.5259559673663481
20,0,2,160,2,2,1,4,0,0,0.5126425026450157
20,1,1,65,7,3,0,4,1,1,0.5254894097868588
29,0,1,85,9,2,0,3,0,0,0.506054144238875
23,0,0,34,6,3,1,1,0,0,0.5020677051855211
26,0,3,125,2,2,0,1,0,0,0.5071276025078538
25,0,0,7,10,3,1,3,1,0,0.5031782677825423
26,0,1,154,10,3,0,2,1,0,0.5191909524433995
27,0,1,169,10,2,0,2,1,0,0.5072998232412824
20,1,0,111,9,1,1,4,1,1,0.4885092026123572
18,0,3,73,5,3,0,2,1,0,0.5266746012270505
27,1,1,128,8,2,1,4,1,1,0.49268262596041273
23,0,1,9,3,1,0,4,1,0,0.5067944763203585
25,1,1,78,2,3,1,3,0,0,0.5051453694371668
24,0,0,106,3,3,0,3,0,0,0.5299101601171635
20,0,3,53,7,2,0,4,0,0,0.5183069288876334
19,1,1,29,5,3,1,1,0,0,0.4994128571944122
26,1,2,26,7,1,1,4,0,0,0.477670977650561
25,0,1,95,7,1,1,4,1,0,0.4895905457138945
20,1,1,87,3,3,0,4,1,1,0.5297304875030017
21,0,0,47,2,1,1,3,1,0,0.49311014122551816
16,1,0,169,10,3,0,2,0,0,0.5253030993700772
17,1,3,138,7,2,1,1,1,1,0.49145079588572566
18,0,2,23,6,3,0,4,1,0,0.5324305664251073
29,0,1,161,7,1,0,4,0,0,0.5035437042277184
23,0,0,17,6,1,0,2,1,0,0.4978483878399377
30,1,2,16,4,3,1,3,0,0,0.49415116832166145
26,0,1,161,3,1,0,4,1,0,0.5101857272094769
24,1,0,120,1,2,0,2,1,1,0.5100892656779991
30,0,2,72,10,3,0,2,0,0,0.5100753045387603
30,0,0,170,5,1,1,2,0,0,0.4821115984662436
24,1,2,58,1,1,1,2,0,0,0.4784191359092504
23,1,2,162,4,1,1,2,0,0,0.4817049478796847
17,0,3,75,5,1,0,1,0,0,0.5011062327892865
17,0,2,36,5,2,1,1,0,0,0.49629326714001226
16,1,1,113,3,3,1,4,1,1,0.5198919248800076
28,0,3,137,5,3,0,2,0,0,0.5183123457204442
16,0,2,109,2,1,1,4,0,0,0.5034227122129855
29,1,3,23,6,3,1,2,0,0,0.48904600420225175
17,0,1,71,4,2,0,3,0,0,0.5229810345100114
22,1,3,97,5,1,1,3,1,1,0.48204685656672797
26,1,2,136,2,1,0,2,1,1,0.49432059296548025
28,1,1,38,6,1,0,4,0,0,0.49326035607288227
23,1,1,0,10,1,1,4,1,1,0.47841082213009584
28,1,0,53,10,3,0,3,0,0,0.5106094675586259
29,0,0,180,7,1,1,3,0,0,0.4859532203343661
30,0,0,119,6,3,1,3,0,0,0.5058218734521743
21,1,1,138,4,3,1,1,0,0,0.5028341990259557
16,0,2,135,3,2,0,2,0,0,0.522866354174205
26,0,0,121,2,1,1,3,1,0,0.4907889239528726
23,1,1,107,2,1,0,1,1,1,0.49346923134464293
16,0,2,101,8,1,1,1,0,0,0.4864085706732853
20,1,0,132,2,3,0,4,1,1,0.5335220714180751
28,0,0,9,10,3,0,1,1,0,0.5075765497723276
29,0,2,145,2,3,0,1,1,0,0.5170743875348354
22,1,2,112,4,2,1,2,0,0,0.49204092324171705
19,0,2,180,6,1,0,3,0,0,0.5115286324073901
28,1,1,41,7,2,1,1,1,1,0.47677771702467203
17,1,1,85,2,3,1,1,0,0,0.5066048692206585
30,0,3,104,10,3,0,3,0,0,0.5144252853686743
19,1,3,101,10,2,0,3,1,1,0.5084436966206632
25,1,1,127,2,1,1,1,0,0,0.47662048569091353
26,0,0,172,10,1,1,4,0,0,0.4904219631150562
22,1,1,85,6,3,0,2,1,1,0.517135875672844
30,1,2,50,1,1,0,2,0,0,0.4868273189004004
18,0,3,57,3,1,1,1,0,0,0.4853154357474618
22,1,0,120,8,2,0,4,0,0,0.5144315381510904
17,1,1,126,3,2,1,3,0,0,0.5039972663246194
27,0,3,35,1,3,0,4,0,0,0.5259912149357734
25,1,3,16,7,1,0,4,1,1,0.4928575848631856
17,0,0,10,1,3,1,1,1,0,0.511828149038778
17,1,0,18,1,1,1,3,1,1,0.4903752886289442
18,0,1,85,7,3,0,2,1,0,0.527541128130597
16,0,2,74,10,1,1,4,1,0,0.4953150128031071
21,1,1,100,5,3,1,3,0,0,0.5081567791496473
20,0,2,63,1,1,1,1,1,0,0.48596104750866576
17,1,0,124,1,1,0,3,0,0,0.5105964531502533
26,0,2,171,6,3,1,1,0,0,0.5028195968678155
18,0,2,106,6,1,1,1,0,0,0.48602391907289577
26,1,3,127,6,2,1,1,0,0,0.48168473233450454
23,0,2,145,10,2,1,2,0,0,0.49422714269189433
26,1,2,84,7,1,1,4,0,0,0.4802458599190813
20,1,1,113,3,1,0,2,0,0,0.5002005858304
24,0,2,178,2,2,1,2,1,0,0.5011232567533948
30,0,0,152,2,2,1,2,0,0,0.49520490472949347
19,1,3,32,6,2,0,3,1,1,0.5086506335049241
17,1,3,10,3,3,0,3,1,1,0.5238015391271182
25,0,1,132,5,3,1,3,0,0,0.511843228095181
27,1,1,131,4,1,0,2,0,0,0.49232479930160583
25,0,2,176,2,1,0,3,1,0,0.5078923633326143
16,1,2,157,10,2,0,3,1,1,0.5152845731349261
25,1,0,64,3,1,1,3,1,1,0.4818095107699968
24,0,1,52,1,3,0,1,0,0,0.520352137974353
29,0,0,131,7,3,0,1,1,0,0.5143331292811683
26,0,3,13,8,2,1,4,1,0,0.49347245017681113
29,0,2,124,1,2,0,4,1,0,0.5172628324049657
26,1,1,28,5,1,0,1,1,1,0.4841363309913434
20,1,0,39,5,1,0,3,1,1,0.5001744294449116
21,1,0,159,7,2,0,1,0,0,0.5063628862011341
19,1,2,51,9,2,0,3,0,0,0.508025671843815
16,0,0,4,2,2,1,4,0,0,0.5121684613519225
21,1,0,145,4,2,0,4,0,0,0.5199350406331091
21,0,1,82,4,1,0,3,1,0,0.5075510150686219
21,0,3,154,3,2,1,2,1,0,0.5016180730922053
27,0,3,100,3,1,1,3,1,0,0.4849571487154247
30,0,2,52,7,3,0,2,0,0,0.5116418420100136
16,0,3,163,7,2,0,3,0,0,0.5237634658646363
28,1,2,3,8,1,0,2,1,1,0.4812555447776133
20,0,0,137,10,3,0,4,1,0,0.5339462525822969
30,0,3,82,1,3,0,3,0,0,0.5208090852738335
20,1,0,61,4,3,1,4,1,1,0.5132641183607536
30,1,1,152,1,1,1,4,1,1,0.4846743883449065
16,1,0,172,3,1,0,4,1,1,0.5161279943926655
18,0,3,29,10,2,0,3,1,0,0.5131170517353
26,1,3,41,9,1,1,3,1,1,0.47181260000537695
28,0,0,4,6,2,0,1,0,0,0.4991858516747028
26,0,2,15,1,1,0,1,1,0,0.4925975124164867
17,0,3,151,7,3,1,2,0,0,0.5141400820235767
20,1,3,16,8,2,1,1,1,1,0.48184556666315204
19,1,0,169,1,3,1,4,1,1,0.5216361531858941
26,1,0,117,5,2,0,3,1,1,0.5083517247107644
28,0,0,71,8,3,0,2,0,0,0.5158830528117152
20,1,2,91,2,2,0,4,0,0,0.5183230119943295
30,0,1,125,2,3,0,2,0,0,0.5199610804948718
29,1,1,132,6,3,0,3,1,1,0.5152861666773728
17,1,1,152,4,1,1,3,1,1,0.49289065072628585
22,0,2,130,7,3,1,4,1,0,0.5164099558635915
26,0,2,82,2,2,0,4,0,0,0.5179429032780555
27,0,3,167,8,1,1,4,1,0,0.48775628497688567
30,1,1,44,4,1,1,1,1,1,0.4657153341670464
21,1,1,152,5,2,0,4,1,1,0.5184430252980646
21,1,1,86,3,2,1,1,0,0,0.4898973311538459
23,0,2,26,7,2,0,4,0,0,0.5147289755733371
24,1,1,101,3,1,0,3,1,1,0.4990927119030095
